Longitude,Latitude,1/11/2020,1/23/2020,2/4/2020,2/16/2020,2/28/2020,3/11/2020,3/23/2020,4/4/2020,4/16/2020,4/28/2020,5/10/2020,5/22/2020,6/3/2020,6/15/2020,6/27/2020,7/9/2020,7/21/2020,8/2/2020,8/14/2020,8/26/2020,9/7/2020,9/19/2020,10/1/2020,10/13/2020,10/25/2020,11/6/2020,11/18/2020,11/30/2020,12/12/2020,12/24/2020,1/5/2021,1/17/2021,1/29/2021,2/10/2021,2/22/2021,3/6/2021,3/18/2021,3/30/2021,4/11/2021,4/23/2021,5/17/2021,5/29/2021,6/10/2021,6/22/2021,7/4/20212,7/16/2021,7/28/2021,8/21/2021,9/2/2021,9/14/2021,10/8/2021,10/20/2021,11/1/2021,11/13/2021,11/25/2021,12/7/2021,12/19/2021,12/31/2021,1/12/2022,1/24/2022,2/5/2022,2/17/2022,3/1/2022,3/13/2022,3/25/2022,4/16/2022,4/18/2022,4/30/2022,5/24/2022,6/17/2022,6/29/2022,7/11/2022,7/23/2022,8/4/2022,8/16/2022,8/28/2022,9/9/2022,10/3/2022,10/15/2022,10/27/2022,11/8/2022,11/20/2022,12/2/2022,12/14/2022,12/26/2022
137.1788788,-4.085058212,2.708686,1.165735,6.825178,-3.142341,4.764497,2.984295,-0.4781606,-1.342942,0.02607759,-0.3999256,6.264813,-1.566979,5.887024,3.8045,5.561306,-0.9711151,-4.143011,0.5477223,-4.171683,-5.354049,5.386547,2.023715,1.941791,-2.205116,-0.8679678,10.19824,1.197294,1.977804,-0.3889257,2.676401,-1.621606,9.627308,-0.7942379,3.725205,2.753227,6.045408,-0.424102,-6.628935,3.248998,-2.356505,-5.346437,1.739292,2.349964,0,-9.299221,4.817166,2.210945,8.907624,7.446292,1.762316,-1.966044,1.621534,-2.449675,9.154508,-0.2032609,1.792227,3.59835,5.430506,-0.2600863,-9.930683,3.32706,-2.892616,-4.48504,4.210076,0.3605324,0.2492328,4.707652,-6.243496,8.561577,3.54842,2.199262,-2.268075,4.191645,-0.4212599,7.943398,-1.52215,1.161535,1.486337,4.442556,0.4668932,-7.818058,1.085432,-3.192913,-5.670223,3.699196
137.1824493,-4.085054874,0.281893,3.7012,-0.9458511,-3.829973,1.68988,1.571163,-0.5022822,5.107018,-1.303868,2.187217,-2.210942,-0.3588622,1.126178,1.0535,-8.779389,4.568994,-5.024653,1.984902,4.539212,0.0152028,2.097814,-0.7098403,-0.07116137,1.651359,-0.6875468,6.889093,1.45621,0.2344289,3.324539,-0.4193752,-2.238581,-2.143599,1.99236,0.6329064,1.954219,-8.39386,4.439796,-5.03539,3.095162,4.530637,-0.2853356,1.312977,-0.538229,0,-1.124571,1.092421,1.472681,4.725157,-0.2226463,1.392594,3.922892,-0.6898367,-2.978095,-1.832778,3.447178,2.007105,4.676633,-8.014601,4.538216,-4.743343,0.9580786,4.74149,-0.05836785,2.302627,-1.036067,-2.842197,0.3139657,-3.293869,2.701069,-0.5462171,4.170469,2.378528,-1.900681,2.361408,-1.150481,-0.9758319,-1.030893,2.173783,-3.564606,4.133605,-3.093253,0.9620342,4.967621,-0.2919413,1.653927
137.188797,-4.085020542,-5.122502,2.112521,7.208234,-7.187217,2.226134,-0.487293,-2.942012,8.451934,-1.898743,6.3169,-3.612173,-2.041507,4.340093,-2.917494,4.008905,-3.040451,-4.146766,0.2413685,0.01923085,1.323011,1.5428,-4.640149,1.970228,2.95776,-6.386664,5.332584,1.328185,-3.333736,2.560527,-2.816522,5.925085,-3.771931,0.07646269,1.225338,-0.3748192,4.733634,-1.582909,0.7522106,3.4698,-0.2682764,1.24439,1.593659,-2.924887,0,-8.565433,4.304328,-4.127408,2.584615,-0.4634999,-4.488276,3.238401,-3.754061,5.155704,-5.912364,-1.980814,3.601326,1.294583,-0.2408254,-0.6766763,-3.029583,4.541992,-1.24818,0.5723369,1.44937,-3.612063,0.5162044,-0.05014205,-7.114871,1.189444,-0.1509492,-1.169562,3.503132,-3.370852,7.566533,-4.238883,-0.6969768,1.856764,-0.2960354,-0.147299,-1.556383,1.861239,3.953225,-2.47294,0.3599512,0.7695535
137.1851959,-4.084985733,-2.804611,6.03537,2.379663,-6.766273,2.012629,-1.406019,-2.111715,3.233711,-0.5822515,2.505546,3.576528,-0.6146567,6.866512,2.728457,-3.053475,-0.2327574,-14.72554,0.6962099,-2.909484,-3.165894,0.914818,-1.854196,5.871337,1.028061,-4.625575,5.060801,-2.520577,-1.837377,0.3697957,1.329113,2.413855,2.610668,-3.236145,5.380551,-1.849833,-0.8544233,0.7123914,-16.48488,2.734503,-2.348835,-4.933,-5.291049,-0.3634222,0,-5.885051,0.3570611,-0.216976,4.890946,-0.4500693,-4.660038,-0.2912618,1.367775,1.787771,2.488731,-1.88085,9.379628,-0.03946236,-1.203176,0.5998018,-19.17196,1.127328,-1.267149,-4.003422,-3.848275,-1.193456,1.594416,0.927545,-4.896455,4.959256,1.079089,-1.746572,-0.8044347,0.08371948,3.077997,2.129751,-2.011495,6.493158,-1.726331,-0.1994885,0.4283359,-18.39891,1.515941,-1.916898,-3.171425,-5.462183
137.1760864,-4.084970951,4.058496,4.09709,-3.850502,-2.480863,0.1383308,-3.095308,-6.18814,8.499749,2.083826,0.8223093,3.252488,-1.61708,9.156317,6.424899,0.8370236,-1.747216,2.747327,-1.51857,9.115579,-0.9819903,6.337066,3.527323,5.822973,-0.08845984,-5.844584,3.702569,-2.738635,-5.925519,2.078843,1.843379,1.794203,4.952,-0.9769267,13.21845,5.608352,2.9883,-0.8022708,2.419678,1.463276,8.276525,-1.18947,2.902632,4.009006,0,-0.9824322,1.31496,-6.791008,4.057608,-4.341859,-6.175593,1.353534,2.803549,1.14106,2.786242,-6.979438,10.21434,2.454896,2.366715,-0.1810714,4.145728,-0.9583251,12.92207,-0.3660367,0.8302619,2.173633,0.2589197,0.2001626,-7.98575,3.878453,-4.299076,-4.593145,1.874079,-0.3719784,2.810698,5.023266,-2.352548,7.527737,4.300829,1.999971,-0.9028415,5.102558,-0.9697176,7.337035,2.643122,0.9020808
137.1877594,-4.084794044,3.04392,-9.552136,2.556832,-4.198713,1.469695,2.813005,-1.3276,2.478196,-1.315027,0.6216237,-0.30881,-2.81301,5.651797,1.699569,-0.4423751,4.100943,-1.252226,2.881028,-3.117111,1.884584,1.897702,2.311397,-7.147658,4.576609,-5.099879,3.774718,4.493413,-0.3507659,1.49477,-0.08725695,-0.09194543,0.2674007,-0.1430298,3.455724,-1.207379,1.661707,2.922259,-1.136329,-0.2457929,-2.123212,1.22348,1.7744,4.573599,0,-6.945846,5.371398,-2.234502,2.87202,5.748332,-0.7978996,0.7190675,-0.3915699,0.7779057,-0.3354323,-2.288184,3.961321,0.3212465,4.001557,2.124512,-1.391467,-3.288347,-1.367767,0.3958932,-0.3588921,2.876922,-9.240348,4.386524,-4.990472,1.753305,5.760035,-0.1459323,0.2379832,-2.331067,0.09496012,0.5408487,-2.661107,2.483889,-0.641418,3.505343,1.477986,-1.618544,3.036566,-0.964742,3.321922,0.6341632
137.1908569,-4.084766865,-1.138614,0.8288288,-4.953789,-2.886713,-2.792058,-0.3362674,-0.1657905,2.434066,-5.166553,2.773379,7.478056,-6.423186,5.545168,-0.7864907,-2.856648,5.406873,-3.085617,5.656221,-3.885816,0.4627356,3.888343,-1.442137,5.655167,-2.181486,-3.601625,4.015889,0.05531676,-0.45415,1.144648,-4.434766,2.855438,5.238434,-5.355051,5.838536,-1.476906,-3.166184,2.070505,-2.382908,6.773357,-2.733543,-0.4079689,3.1028,-0.3242828,0,3.238535,0.150106,-0.3311639,5.180964,-0.4857691,1.566383,1.239421,-3.176015,1.717062,1.274729,-6.865435,2.943491,1.719905,-5.584426,1.67708,-2.780678,6.253607,-2.708144,-0.9185116,1.378376,0.8734517,2.330818,-1.221351,-0.4993619,4.951585,-1.364871,0.04004494,0.4193005,-4.027931,1.471369,-0.8347409,-3.712586,-0.2765734,0.1700836,-0.03692405,3.465859,-2.818479,6.987852,-3.141196,-1.731832,3.451813
137.1870117,-4.084740639,-2.630779,-3.585733,-0.1161884,-12.71945,0.3004138,-3.567244,-2.616105,3.189845,-2.279754,6.409307,4.915333,-5.376571,5.589373,-0.297242,-3.36098,-0.02436892,-0.5510224,2.006111,3.258508,-1.699563,4.334717,-1.754296,1.40227,0.05263032,-15.61271,1.832661,-2.75785,-1.859415,-6.192723,-1.893351,7.117689,1.433108,-3.562848,5.41902,-1.961477,-2.822557,0.1281527,0.08910529,3.897101,2.58772,-3.722837,8.209118,-0.4450431,0,-1.070996,1.747288,-10.48993,2.268461,-1.412649,-3.146814,-5.861317,-1.229241,4.510449,4.948249,-4.41191,3.558105,-2.401993,-5.113611,-0.5128328,0.7719817,2.872656,3.186924,-2.867734,7.156045,-1.932615,-1.571481,-0.1814163,-16.22357,1.855654,-2.457807,-4.081486,-4.534322,-2.297735,3.491888,0.7037693,-2.700531,4.519966,-0.9965684,-0.9791526,-0.009925576,0.9369537,2.689409,3.133692,0.3617731,8.348825
137.1886444,-4.084516525,2.183734,-0.7225898,1.497319,0.91327,-2.982719,6.965845,-1.322237,7.822985,4.092772,5.906675,1.064378,-2.821103,3.636209,-2.753252,-6.328167,3.628385,1.369741,1.559142,3.124006,-1.35761,2.78897,4.366493,2.106194,-1.826962,2.408235,0.4440061,9.208819,0.3359708,4.647573,2.810677,5.878251,1.176223,-7.292904,5.348888,-4.400503,-5.944204,1.537171,2.037303,2.088251,-4.042139,-1.409617,9.046542,3.164961,0,2.390519,0.03034937,4.058952,3.104698,13.08756,-0.4017505,2.168445,2.407603,5.015271,-2.497207,-8.457183,3.101191,-3.601724,-6.058559,1.283766,0.7650492,1.915921,2.80439,-1.458217,9.202296,6.91657,1.976649,-1.022153,3.399457,-0.6772302,8.855191,-0.893216,-2.118076,1.755535,5.150237,0.4118806,-7.622177,3.978169,-3.007372,-3.372322,1.166373,-0.1167858,2.342229,3.123028,-1.52939,12.8695
137.1824188,-4.084397316,1.556545,-0.880911,-2.731251,-1.156173,2.72504,-3.895805,-0.4436068,2.784971,2.700284,-9.100279,6.344005,-4.265664,3.500851,4.59992,-1.844039,0.8809422,-1.111443,2.974808,0.9863465,-0.4205334,4.810245,-0.3533181,4.222858,5.349894,-1.520923,0.7073711,-2.177155,2.06606,0.7043298,2.977186,-8.198855,6.131933,-3.022833,3.538666,4.926419,-0.6553044,1.449439,-0.5102673,-2.958939,0.6835081,-1.680885,4.883892,0.5844221,0,3.810344,2.959957,2.144031,-1.746401,-1.670963,3.816744,1.54746,1.707249,-4.753767,2.132034,-5.170974,1.656736,5.210664,-0.4730961,1.562871,0.07553827,1.139996,-0.0823671,-1.053973,2.352859,1.920902,0.6641878,2.884967,-3.056915,-0.469018,-1.679996,-1.19928,2.605262,2.141497,-4.329123,4.120556,-3.206618,1.672464,4.930703,0.1847149,1.016289,-1.827229,-1.226493,-0.1359182,-1.48618,2.011675
137.1843414,-4.084387302,-0.3191107,-3.016124,5.149664,-2.085501,2.257889,-4.04339,-3.471204,3.723768,-1.593851,1.827889,-0.08615463,-3.361988,0.7479199,-0.4086847,0.338557,0.6379853,-5.317062,2.313961,2.665652,-3.77634,2.693184,0.8346244,-2.815279,1.993496,-3.086475,7.049508,-3.055577,-1.739136,2.200154,-0.5772338,6.301614,0.09118529,-3.339109,5.866311,-0.9720195,1.810655,1.385821,-3.26722,3.343489,1.596153,-5.838734,4.549618,1.853175,0,-3.831654,4.455151,0.08468506,7.883215,-3.45664,-1.70292,3.492985,1.193302,2.091406,-1.135574,0.2855122,4.240625,-0.01986206,1.585101,1.12505,-3.595304,3.041715,2.585118,-4.469807,1.803764,0.1067794,-4.77048,2.044418,-3.320534,7.047327,-4.744365,-1.064329,3.256131,0.2026925,-0.2884127,-2.110797,-1.395954,4.707467,-2.324886,0.3434269,0.4187409,-2.607986,1.068771,-0.8543374,-4.756352,2.018714
137.1832428,-4.084363937,-1.527028,-2.516302,-2.386753,-1.915799,-0.5029082,2.483336,0.7463126,2.930553,-2.599674,-3.024775,2.005996,-13.41281,1.753427,-1.059974,-2.916209,-4.670681,-2.519888,6.618755,1.044978,-1.763114,3.909906,-2.639407,-3.93201,1.404954,-0.06107654,3.740888,2.112548,1.346823,7.789228,-1.836091,-1.103362,1.600096,-18.68573,2.581322,-2.075788,-1.712151,-6.853007,-0.330574,6.143305,2.693892,-3.677387,4.665662,-2.366017,0,-3.845665,2.598465,5.787949,4.505743,2.2246,-1.700725,8.966037,-1.720623,1.46071,-0.9567655,-16.40206,2.380753,-2.177028,-4.900616,-8.220328,-1.446883,5.349948,-0.5049223,-3.144354,4.092485,0.3822078,-6.278026,-1.224157,-0.5745671,3.025027,1.947061,-2.223493,8.266109,-2.040513,-0.5296803,-0.337091,-7.181127,2.32566,-2.31302,-2.924768,-8.129149,-1.015009,3.013161,0.3829917,-2.79534,3.933802
137.1870728,-4.08427,-3.261046,-5.489033,3.761623,2.084915,-0.7411684,4.346294,-1.774259,6.69849,3.299655,0.5208673,1.066513,2.548326,-7.078436,6.700934,-1.437025,6.559474,3.597049,5.726645,-0.7846206,-4.410543,-0.04850639,-4.319241,-5.188111,3.685664,1.328841,1.851229,-2.853419,-1.768976,10.1285,5.153805,2.364942,0.3621854,3.662062,1.804572,9.398139,0.1362362,4.226707,3.3215,5.986732,-1.129288,-7.85624,3.708623,-3.026917,0,-5.364423,0.2179952,6.804215,1.854344,5.03524,-6.957596,8.060375,8.741398,3.564153,-1.016,3.056831,0.7806133,8.173606,-1.012761,0.6498458,2.13806,5.656289,-0.4871092,-8.163605,3.761998,-3.722019,-7.934984,2.293324,-0.04374246,2.337415,5.244514,-2.20966,8.963066,3.538486,1.971183,-1.09259,4.118252,-0.6255374,7.352818,-2.089082,1.487373,3.18137,3.68213,0.008265666,-4.149616,3.684621
137.1850433,-4.08424902,2.668082,-1.934558,3.213239,-1.094871,4.160166,0.4274653,-3.013715,3.018483,0.4403751,-0.3395632,4.502962,-0.1554571,-2.133444,-3.342997,0.9690428,1.222946,1.995671,-7.621212,4.571239,-1.955809,1.218184,4.80585,0.8010651,1.522535,-0.4894692,-3.403203,1.713313,-2.82014,4.540389,-0.2150337,2.171866,2.926159,-0.872265,13.04138,-2.23731,3.54996,0.7761583,4.48921,-8.980167,3.253367,-3.73306,3.085073,5.212608,0,-0.5278608,1.456442,4.250349,-4.190668,-0.7028731,-1.576926,3.807427,2.209176,4.908583,4.301178,-1.615047,-3.840065,-1.98558,0.1064761,0.2093678,3.749541,-8.433298,3.548208,-3.75243,1.35283,5.962468,-1.282873,1.294535,-1.809953,0.8123216,1.317915,-0.9552011,2.750332,0.2769606,3.515105,1.630801,-0.7589697,0.659159,-1.258958,-2.618486,1.239982,3.272358,-5.399771,3.197939,-5.842819,1.736988
137.1904144,-4.084214687,-0.7345293,-0.9791414,-3.388541,-5.589899,1.370473,2.681749,-5.63382,2.552199,-0.4792467,-3.564636,6.331011,-2.537712,7.545793,-3.89228,-2.92335,3.154098,-1.676456,5.194042,-2.647903,-2.442348,0.829634,-0.1177368,1.363302,1.580252,-5.146598,3.208347,3.50016,-6.756516,5.903865,1.181839,-3.014376,2.796696,-2.414003,7.602299,-4.349328,-1.279251,1.446744,-0.3993057,0.3090121,-2.466108,-2.417014,3.64361,-0.1346738,0,1.424016,1.578002,0.1055116,4.687676,3.710197,-6.467421,3.563774,0.6797563,-4.118707,2.476096,-3.1462,7.307199,-4.940549,-1.919409,2.781056,0.03969551,0.60939,-0.6851481,-2.863956,4.158373,-1.035922,0.5755594,0.6868837,-3.43573,3.23232,-0.6890033,-4.535074,3.439601,0.4737767,-0.8337152,3.537368,-2.568667,7.024196,-3.551316,0.0758947,4.127766,0.1765963,-0.3249356,-1.284436,0.1555902,4.432423
137.1814575,-4.084204197,-4.226161,-2.864968,-6.928921,-2.887752,5.12992,0.9227285,-5.848362,3.876004,-2.525967,-3.950903,2.593144,-0.3282727,3.053844,2.99074,-1.239564,7.389964,-2.379536,0.5343063,-0.2064484,-15.19544,-0.0135088,-2.491127,-4.304045,-2.550044,-2.376611,6.66883,1.778,-5.514694,4.850223,-2.267698,-3.558879,2.331785,1.930379,4.496655,2.380818,-1.186553,7.797853,-0.6297593,-2.904384,-0.4234357,-17.73682,2.522486,-2.014153,0,-4.592205,-6.748962,1.138459,6.42737,1.69579,-3.930811,3.868921,-1.867246,-3.425091,-3.528518,-0.5099946,3.35433,3.240738,-4.270201,7.74427,-2.017033,-2.152234,1.189876,-10.38055,1.482047,-1.349262,-5.908612,-7.642792,-0.8024459,4.445852,1.68299,-3.39179,3.172006,1.196179,-1.71955,-0.02655436,1.048352,3.740798,2.912031,-1.203556,8.474669,-1.366469,-1.31947,0.1208149,-14.29543,1.30987
137.1795959,-4.084196568,7.463035,-1.457204,-2.029942,3.886407,2.91983,0.06978744,-3.802589,-0.1228739,-3.720534,-6.805444,5.624317,2.20638,1.818247,2.284948,-1.392813,9.274581,3.926639,0.5914752,-1.700686,3.989207,-2.580564,9.672808,-1.915587,6.149707,3.051202,5.904106,-0.02714675,-4.360284,3.91138,-4.103626,-6.145683,0.2671804,1.779135,1.142331,8.438755,-3.313831,9.311046,1.726915,-3.621515,-1.687144,3.603614,2.161232,8.441326,0,-0.558635,3.645302,4.578904,6.819301,0.1136518,-8.518523,2.755353,-3.29798,-5.025165,2.054288,1.385992,2.166974,-2.206789,-2.824727,10.27215,7.863606,1.569548,-1.180316,2.743863,-0.8457149,11.26331,-0.9333004,1.817558,1.718305,5.723668,-0.577466,-7.998937,1.980968,-4.497348,-3.973145,0.2486808,1.363768,2.461168,3.044045,-2.3538,14.65788,3.567859,2.602604,-1.333181,3.684327,-0.06719048
137.1779633,-4.084193707,-4.081459,-1.962714,3.405701,2.258632,-6.511656,4.95376,-5.156426,1.786592,3.223085,-2.586081,2.621415,-0.7030813,3.36257,0.110596,-2.055994,6.587369,-1.07329,4.032111,4.318454,-0.822965,1.929614,-2.954184,1.438365,2.125047,1.823552,-9.237245,4.618417,-4.742565,3.679314,5.664299,-1.144082,1.677619,0.7389329,0.3159048,-0.9552742,-1.396317,5.188061,1.103487,-1.890452,4.273044,-0.9823825,-6.252228,-1.810385,0,1.617668,1.098344,6.039536,-7.282483,4.548157,-4.506195,2.05472,4.622597,1.60106,-1.626034,-0.8985424,-0.3018074,0.1605666,-1.233982,2.688512,0.5266066,2.555756,1.669865,-0.9453468,-3.283353,-1.427975,-0.4462629,0.3318994,3.504967,-9.761036,4.014603,-3.779127,1.280045,6.660523,-0.20986,0.8904714,-0.1785171,1.065012,0.06535509,-2.008532,2.469535,-0.5571048,3.141811,1.008894,-1.154981,-2.166321
137.1806946,-4.084164143,-4.435792,-3.645056,-3.516958,-1.30534,6.637734,-3.390908,-0.3672536,-1.477444,-0.04321054,-0.5348883,1.89891,-5.181634,3.937028,3.710115,-6.277148,5.716449,-1.001397,-2.862195,4.492689,-1.559854,5.713776,-4.112682,-0.1412904,4.430236,-1.494386,5.355026,-1.564798,1.129524,4.889704,-0.3032457,1.340715,1.815907,-4.09357,2.946166,4.053596,-5.647097,4.918532,1.60715,-0.7963145,6.025564,-2.583913,7.124929,-2.995028,0,-1.208374,3.543951,0.1028687,2.991924,-1.129764,0.8141063,3.414438,-0.7483702,3.2878,-2.542704,-3.126338,2.704133,1.845753,-6.01362,2.221062,-0.09795323,-6.257379,1.610391,-3.138161,6.780349,-3.490366,-3.449809,3.48451,0.2317014,2.98498,-1.778794,-3.053156,4.07517,-1.468301,0.4486297,0.2950654,-3.538675,3.223543,-1.313874,-3.347144,2.861586,0.8412374,-1.950075,2.958385,-3.751475,6.523928
137.1772614,-4.084161282,2.207368,2.077996,5.468025,-2.681421,3.079911,0.8542478,-11.27711,0.2755362,-3.550542,-2.990645,-2.895019,-2.359701,8.937878,1.455463,-5.466396,4.188257,-2.813527,-3.534882,0.3665362,2.316018,1.958621,2.99159,-2.332064,6.991004,-2.117742,-2.542047,0.2300043,-14.61583,1.594752,-1.96917,-2.436501,-6.586511,-1.496561,5.856558,1.639966,-3.962265,4.935541,-2.604721,-1.463962,0.3145725,1.776805,3.887704,3.937264,0,-4.025459,7.381622,2.532296,-0.8035907,0.7671666,-16.10366,1.909145,-1.509771,-3.887135,-8.822104,-1.12919,4.285934,1.906397,-3.250637,5.115945,0.000253264,-6.558521,-0.331787,1.309069,3.794066,2.729325,-4.883107,9.456528,-1.617679,-2.450019,-0.09126248,-8.802669,1.730045,-2.326335,-3.40795,-7.463427,-1.193406,4.798346,0.5568156,-2.628554,4.007076,1.996712,-2.490712,-0.6872026,-0.1469498,2.903817
137.1789856,-4.084147453,4.847513,-3.238364,4.087502,2.711882,1.175614,-2.207781,-0.4171283,-1.744148,7.699704,-1.848334,3.108759,3.782748,7.264757,-2.867237,-4.533509,3.544049,-4.854516,-5.507046,3.115083,1.906879,1.206047,3.134873,-1.34563,8.601314,4.136042,1.250127,-1.473316,1.10184,1.373088,9.076982,-0.1804895,4.689573,3.709512,6.59235,-0.41376,-6.6417,3.853402,-2.886548,-7.109666,4.29359,1.349238,2.235993,-2.918216,0,-1.567861,13.24576,12.43062,2.69278,-0.9252266,2.981426,0.7007738,11.05195,1.02169,4.307389,3.032286,5.243249,0.1938598,-8.766625,4.476277,-1.60008,-6.927322,3.924612,2.151705,2.724321,4.311024,-5.009052,13.31934,3.129488,0.1387998,-1.309552,2.741398,-0.3859117,8.738795,-1.892686,1.198021,1.189291,6.621758,-0.7170888,-6.630806,3.442916,-3.983899,-4.601249,4.666999,-0.4443687,1.315509
137.1898651,-4.084118366,0.9077482,-3.877964,-4.746727,-0.3114769,4.965847,5.489944,1.137505,1.135634,-3.602885,-0.4755974,3.989137,1.923192,-7.241426,3.657838,-5.466444,3.273878,3.742524,-0.4224707,1.266543,-1.446149,1.174691,1.289434,-0.1316982,6.040506,-1.009103,0.2999015,5.54214,-0.7008043,5.022193,-2.399251,2.327763,0.5764052,4.047368,-9.946221,4.897164,-4.317264,3.213123,5.251614,-2.620051,1.483279,-0.3891388,-2.766956,0.4548376,0,-1.219385,3.248976,6.906826,3.13204,2.814023,-0.647279,-5.797472,-1.979056,2.428756,0.8562762,4.240724,-5.580214,4.537915,-3.471233,2.24825,6.666633,-0.6385727,1.648095,-0.04729133,1.685389,0.4602933,-3.071651,2.857832,-0.2944096,-0.1492697,2.663538,-1.677605,0.1837709,-0.940273,-1.530863,1.237767,2.399493,-5.664425,2.65896,-3.103511,2.169294,6.106597,-0.6387613,1.669161,-2.373165,-0.8210104
137.1879578,-4.084084511,3.264419,-7.252273,0.881725,-0.3201544,-0.2702662,8.337479,-0.9135695,3.923326,-3.369996,-3.695433,2.163553,-1.378239,4.952314,-2.885203,-0.8922086,3.838727,-0.4510815,0.798681,0.9892122,-3.126292,2.793315,2.972488,-5.683959,4.468777,-0.7944226,-3.991457,4.027901,-1.947882,7.216831,-4.202495,-2.164111,2.632809,0.6734834,0.4524991,-1.167532,0.7825294,5.122077,0.09920505,-0.1150357,1.557427,-4.312484,3.20668,2.09468,0,-5.88212,5.173256,2.125531,-4.22662,2.352289,-2.19868,6.580026,-3.149287,-0.6196362,3.36073,-0.7391919,0.3184275,-2.098522,-1.387556,5.960968,-1.914661,0.2021797,1.795301,-3.880018,3.221498,0.6839815,-5.621167,2.00285,0.2572157,-3.036871,2.887333,-4.109455,6.36549,-4.524038,-0.2388728,3.869783,0.004545447,-0.03857028,-1.874465,-1.722147,5.289361,-0.7413585,0.1384722,0.8270398,-3.292898,3.101008
137.1760254,-4.084016323,0.4748745,-6.991001,-3.457201,-1.777007,-0.6476656,1.456044,-1.734146,0.4120479,3.230657,0.2755882,6.993595,-2.275213,1.013676,0.2570076,-14.05153,1.059404,-3.032747,-3.51376,-4.876732,-0.6516925,7.359328,1.55793,-3.822915,4.671904,-2.760682,-4.478021,1.423567,-0.3713786,3.661235,2.447836,-1.599019,5.960938,-1.26398,-3.295979,0.744234,-16.15983,2.042307,-2.596041,-4.514373,-2.703126,-1.395457,5.649537,3.345664,0,-3.796015,6.282829,2.924257,-4.946548,0.1839864,-0.6071423,2.927738,3.209265,-3.119668,9.919282,-1.318587,-0.3539572,0.4238327,-20.2728,1.592209,-1.829284,-5.532306,-4.789761,-1.080989,5.111005,0.4474943,-4.596393,4.231988,-2.596168,-4.377083,-0.4171841,0.6333111,2.454726,2.191813,-1.978556,8.187942,-1.13686,-1.49116,-0.6279177,-4.968553,2.426611,-2.494866,-3.416964,-5.025413,-0.3925593,3.112496
137.1863556,-4.083994865,0.5490316,-2.923763,2.090616,-3.540848,-5.233102,6.014512,2.90647,0.2931872,3.405327,-2.142851,11.78062,3.764962,1.416348,0.2959446,0.1693417,-0.0972534,6.616927,-2.099356,6.417338,4.856055,5.8824,-0.884129,-5.287952,1.738406,-4.787117,-7.281816,4.214083,2.683015,0.8333614,3.752084,-0.2619579,13.24754,7.073794,1.409708,-0.3033137,3.62628,1.893689,9.14381,-4.158193,2.659595,2.294535,5.423407,-0.5209075,0,-8.308171,6.013488,-0.6388491,-6.323697,0.9355993,2.27695,1.549759,3.604584,-0.9343795,8.554089,3.637165,3.101022,-1.790299,4.113949,1.413178,12.47546,-1.412682,0.7846423,0.6425763,5.99067,-0.7026009,-8.683541,3.547454,-3.945795,-5.89043,0.3585978,1.756923,2.495379,4.898672,-2.287152,13.5323,6.958123,2.75664,-2.231682,1.776475,0.8191138,7.073525,-1.13006,0.670984,1.868343,3.785816
137.1815186,-4.083591938,5.802151,-4.944399,-5.128196,2.813559,-0.8443056,1.853922,0.470677,5.146355,0.238961,-2.400659,5.248113,-0.7797014,3.607551,2.967506,0.1438399,1.654907,-3.918308,2.375932,1.517023,4.429418,-7.581493,4.467491,-2.558672,3.034192,4.369138,-2.470376,1.944702,-1.253341,-1.963073,1.538531,-0.1959857,3.185158,0.480717,-0.3327249,2.842201,-0.3811569,6.05274,-2.073692,3.055421,3.21242,2.258713,-8.329272,3.880569,0,-3.75949,3.45313,6.453071,-0.2152241,1.124204,0.1300009,-2.141456,0.5201581,-0.389348,0.8672342,-0.02439308,4.453032,3.732161,-0.8031235,-0.2149034,-1.214978,0.5619999,0.8770288,2.423722,-8.696641,3.974288,-6.077571,2.328566,5.19971,-1.062374,0.8912993,0.1339239,-0.05759848,0.09102977,-2.204528,3.06237,-1.096854,2.85773,0.7646616,-1.230144,4.242876,-0.8050102,-0.3804066,0.8630709,3.057821,-6.307241
137.1820374,-4.083545685,-3.600693,-1.12766,-5.124769,-0.5924182,0.3248844,1.495509,-4.674225,2.339656,2.68363,-6.478954,6.981317,-0.7009344,-1.289352,0.4417445,-2.095748,6.128649,-4.720868,-0.2872041,3.623982,0.9466098,4.242089,-2.450112,-1.822369,1.119086,-0.5658637,0.4494523,1.389619,-3.35268,3.401655,4.040298,-5.798452,5.92986,1.325311,-4.288987,2.184379,-2.281192,7.263276,-3.134804,-2.181234,4.313893,-0.4466971,4.686871,-1.875042,0,-1.941712,6.851712,2.466347,2.550367,1.27993,-3.278919,2.852704,4.081493,-5.341657,2.511556,0.9821464,-0.9762249,6.894596,-2.919791,8.245429,-2.396375,-2.802247,1.707241,-0.5686765,4.765667,-1.359906,0.5335679,5.598521,-1.036156,1.106156,0.8036409,-3.901214,2.273538,-0.3410922,-4.01077,2.097134,0.9058648,-1.667646,1.933314,-3.148258,7.02281,-3.613159,-0.9840667,4.059694,-1.106248,0.8024783
