Longitude,Latitude,Date,Deformation_Value
137.1826782,-4.081418037,11-Apr-21,-0.2491221
137.1826782,-4.081418037,23-Apr-21,-3.076366
137.1826782,-4.081418037,17-May-21,7.212472
137.1826782,-4.081418037,29-May-21,-3.900631
137.1826782,-4.081418037,10-Jun-21,-1.027746
137.1826782,-4.081418037,22-Jun-21,0
137.1826782,-4.081418037,16-Jul-21,1.04284
137.1826782,-4.081418037,28-Jul-21,5.101583
137.1826782,-4.081418037,21-Aug-21,-1.87549
137.1826782,-4.081418037,2-Sep-21,-3.330167
137.1826782,-4.081418037,14-Sep-21,4.01621
137.1826782,-4.081418037,8-Oct-21,-0.001419571
137.1826782,-4.081418037,20-Oct-21,1.866032
137.1826782,-4.081418037,1-Nov-21,2.857976
137.1826782,-4.081418037,13-Nov-21,-3.352928
137.1826782,-4.081418037,25-Nov-21,2.369787
137.1826782,-4.081418037,7-Dec-21,3.741065
137.1826782,-4.081418037,19-Dec-21,-4.909136
137.1826782,-4.081418037,31-Dec-21,1.657901
137.1826782,-4.081418037,12-Jan-22,-0.06803578
137.1826782,-4.081418037,24-Jan-22,-1.215726
137.1826782,-4.081418037,5-Feb-22,1.36098
137.1826782,-4.081418037,17-Feb-22,-2.477965
137.1826782,-4.081418037,1-Mar-22,7.090086
137.1826782,-4.081418037,13-Mar-22,-2.989773
137.1826782,-4.081418037,25-Mar-22,-2.047535
137.1826782,-4.081418037,16-Apr-22,3.84656
137.1826782,-4.081418037,18-Apr-22,0.4967378
137.1826782,-4.081418037,30-Apr-22,3.612931
137.1826782,-4.081418037,24-May-22,-1.937967
137.1826782,-4.081418037,17-Jun-22,-2.561376
137.1826782,-4.081418037,29-Jun-22,4.446524
137.1826782,-4.081418037,11-Jul-22,-2.590536
137.1826782,-4.081418037,23-Jul-22,-0.01486354
137.1826782,-4.081418037,4-Aug-22,1.793202
137.1826782,-4.081418037,16-Aug-22,-3.064245
137.1826782,-4.081418037,28-Aug-22,3.397615
137.1826782,-4.081418037,9-Sep-22,-0.2422034
137.1826782,-4.081418037,3-Oct-22,-5.214014
137.1826782,-4.081418037,15-Oct-22,-1.128558
137.1826782,-4.081418037,27-Oct-22,0.625792
137.1826782,-4.081418037,8-Nov-22,-1.457067
137.1826782,-4.081418037,20-Nov-22,2.076686
137.1826782,-4.081418037,2-Dec-22,-2.684098
137.1826782,-4.081418037,14-Dec-22,7.417266
137.1826782,-4.081418037,26-Dec-22,-3.950502
137.1826782,-4.081418037,04-Jul-20212,1.275391
137.1832428,-4.084363937,11-Jan-20,-1.527028
137.1832428,-4.084363937,23-Jan-20,-2.516302
137.1832428,-4.084363937,4-Feb-20,-2.386753
137.1832428,-4.084363937,16-Feb-20,-1.915799
137.1832428,-4.084363937,28-Feb-20,-0.5029082
137.1832428,-4.084363937,11-Mar-20,2.483336
137.1832428,-4.084363937,23-Mar-20,0.7463126
137.1832428,-4.084363937,4-Apr-20,2.930553
137.1832428,-4.084363937,16-Apr-20,-2.599674
137.1832428,-4.084363937,28-Apr-20,-3.024775
137.1832428,-4.084363937,10-May-20,2.005996
137.1832428,-4.084363937,22-May-20,-13.41281
137.1832428,-4.084363937,3-Jun-20,1.753427
137.1832428,-4.084363937,15-Jun-20,-1.059974
137.1832428,-4.084363937,27-Jun-20,-2.916209
137.1832428,-4.084363937,9-Jul-20,-4.670681
137.1832428,-4.084363937,21-Jul-20,-2.519888
137.1832428,-4.084363937,2-Aug-20,6.618755
137.1832428,-4.084363937,14-Aug-20,1.044978
137.1832428,-4.084363937,26-Aug-20,-1.763114
137.1832428,-4.084363937,7-Sep-20,3.909906
137.1832428,-4.084363937,19-Sep-20,-2.639407
137.1832428,-4.084363937,1-Oct-20,-3.93201
137.1832428,-4.084363937,13-Oct-20,1.404954
137.1832428,-4.084363937,25-Oct-20,-0.06107654
137.1832428,-4.084363937,6-Nov-20,3.740888
137.1832428,-4.084363937,18-Nov-20,2.112548
137.1832428,-4.084363937,30-Nov-20,1.346823
137.1832428,-4.084363937,12-Dec-20,7.789228
137.1832428,-4.084363937,24-Dec-20,-1.836091
137.1832428,-4.084363937,5-Jan-21,-1.103362
137.1832428,-4.084363937,17-Jan-21,1.600096
137.1832428,-4.084363937,29-Jan-21,-18.68573
137.1832428,-4.084363937,10-Feb-21,2.581322
137.1832428,-4.084363937,22-Feb-21,-2.075788
137.1832428,-4.084363937,6-Mar-21,-1.712151
137.1832428,-4.084363937,18-Mar-21,-6.853007
137.1832428,-4.084363937,30-Mar-21,-0.330574
137.1832428,-4.084363937,11-Apr-21,6.143305
137.1832428,-4.084363937,23-Apr-21,2.693892
137.1832428,-4.084363937,17-May-21,-3.677387
137.1832428,-4.084363937,29-May-21,4.665662
137.1832428,-4.084363937,10-Jun-21,-2.366017
137.1832428,-4.084363937,22-Jun-21,0
137.1832428,-4.084363937,16-Jul-21,2.598465
137.1832428,-4.084363937,28-Jul-21,5.787949
137.1832428,-4.084363937,21-Aug-21,4.505743
137.1832428,-4.084363937,2-Sep-21,2.2246
137.1832428,-4.084363937,14-Sep-21,-1.700725
137.1832428,-4.084363937,8-Oct-21,8.966037
137.1832428,-4.084363937,20-Oct-21,-1.720623
137.1832428,-4.084363937,1-Nov-21,1.46071
137.1832428,-4.084363937,13-Nov-21,-0.9567655
137.1832428,-4.084363937,25-Nov-21,-16.40206
137.1832428,-4.084363937,7-Dec-21,2.380753
137.1832428,-4.084363937,19-Dec-21,-2.177028
137.1832428,-4.084363937,31-Dec-21,-4.900616
137.1832428,-4.084363937,12-Jan-22,-8.220328
137.1832428,-4.084363937,24-Jan-22,-1.446883
137.1832428,-4.084363937,5-Feb-22,5.349948
137.1832428,-4.084363937,17-Feb-22,-0.5049223
137.1832428,-4.084363937,1-Mar-22,-3.144354
137.1832428,-4.084363937,13-Mar-22,4.092485
137.1832428,-4.084363937,25-Mar-22,0.3822078
137.1832428,-4.084363937,16-Apr-22,-6.278026
137.1832428,-4.084363937,18-Apr-22,-1.224157
137.1832428,-4.084363937,30-Apr-22,-0.5745671
137.1832428,-4.084363937,24-May-22,3.025027
137.1832428,-4.084363937,17-Jun-22,1.947061
137.1832428,-4.084363937,29-Jun-22,-2.223493
137.1832428,-4.084363937,11-Jul-22,8.266109
137.1832428,-4.084363937,23-Jul-22,-2.040513
137.1832428,-4.084363937,4-Aug-22,-0.5296803
137.1832428,-4.084363937,16-Aug-22,-0.337091
137.1832428,-4.084363937,28-Aug-22,-7.181127
137.1832428,-4.084363937,9-Sep-22,2.32566
137.1832428,-4.084363937,3-Oct-22,-2.31302
137.1832428,-4.084363937,15-Oct-22,-2.924768
137.1832428,-4.084363937,27-Oct-22,-8.129149
137.1832428,-4.084363937,8-Nov-22,-1.015009
137.1832428,-4.084363937,20-Nov-22,3.013161
137.1832428,-4.084363937,2-Dec-22,0.3829917
137.1832428,-4.084363937,14-Dec-22,-2.79534
137.1832428,-4.084363937,26-Dec-22,3.933802
137.1832428,-4.084363937,04-Jul-20212,-3.845665
137.1832581,-4.081573486,11-Jan-20,-1.766449
137.1832581,-4.081573486,23-Jan-20,5.010805
137.1832581,-4.081573486,4-Feb-20,0.7908933
137.1832581,-4.081573486,16-Feb-20,-3.378815
137.1832581,-4.081573486,28-Feb-20,-4.386787
137.1832581,-4.081573486,11-Mar-20,0.4378064
137.1832581,-4.081573486,23-Mar-20,2.439273
137.1832581,-4.081573486,4-Apr-20,0.2437904
137.1832581,-4.081573486,16-Apr-20,-9.613581
137.1832581,-4.081573486,28-Apr-20,4.510095
137.1832581,-4.081573486,10-May-20,-2.247048
137.1832581,-4.081573486,22-May-20,3.767459
137.1832581,-4.081573486,3-Jun-20,5.234378
137.1832581,-4.081573486,15-Jun-20,0.7208025
137.1832581,-4.081573486,27-Jun-20,1.086354
137.1832581,-4.081573486,9-Jul-20,-0.0607709
137.1832581,-4.081573486,21-Jul-20,-1.431206
137.1832581,-4.081573486,2-Aug-20,-0.567352
137.1832581,-4.081573486,14-Aug-20,-1.652808
137.1832581,-4.081573486,26-Aug-20,4.592278
137.1832581,-4.081573486,7-Sep-20,-1.570103
137.1832581,-4.081573486,19-Sep-20,2.816167
137.1832581,-4.081573486,1-Oct-20,3.137096
137.1832581,-4.081573486,13-Oct-20,-0.8433035
137.1832581,-4.081573486,25-Oct-20,4.990825
137.1832581,-4.081573486,6-Nov-20,-2.430342
137.1832581,-4.081573486,18-Nov-20,2.2325
137.1832581,-4.081573486,30-Nov-20,2.771986
137.1832581,-4.081573486,12-Dec-20,5.129119
137.1832581,-4.081573486,24-Dec-20,-7.583029
137.1832581,-4.081573486,5-Jan-21,4.73295
137.1832581,-4.081573486,17-Jan-21,-4.856703
137.1832581,-4.081573486,29-Jan-21,4.012288
137.1832581,-4.081573486,10-Feb-21,4.626345
137.1832581,-4.081573486,22-Feb-21,-0.3225355
137.1832581,-4.081573486,6-Mar-21,1.970849
137.1832581,-4.081573486,18-Mar-21,-0.1372341
137.1832581,-4.081573486,30-Mar-21,-0.7866069
137.1832581,-4.081573486,11-Apr-21,0.115237
137.1832581,-4.081573486,23-Apr-21,-0.8020963
137.1832581,-4.081573486,17-May-21,4.464989
137.1832581,-4.081573486,29-May-21,-0.8260505
137.1832581,-4.081573486,10-Jun-21,3.187649
137.1832581,-4.081573486,22-Jun-21,0
137.1832581,-4.081573486,16-Jul-21,0.1375668
137.1832581,-4.081573486,28-Jul-21,-3.179461
137.1832581,-4.081573486,21-Aug-21,-2.08416
137.1832581,-4.081573486,2-Sep-21,3.317908
137.1832581,-4.081573486,14-Sep-21,2.424571
137.1832581,-4.081573486,8-Oct-21,2.76044
137.1832581,-4.081573486,20-Oct-21,-5.678303
137.1832581,-4.081573486,1-Nov-21,6.851925
137.1832581,-4.081573486,13-Nov-21,-5.629792
137.1832581,-4.081573486,25-Nov-21,1.179819
137.1832581,-4.081573486,7-Dec-21,4.543146
137.1832581,-4.081573486,19-Dec-21,0.3951984
137.1832581,-4.081573486,31-Dec-21,0.6322181
137.1832581,-4.081573486,12-Jan-22,-0.04814498
137.1832581,-4.081573486,24-Jan-22,0.3193504
137.1832581,-4.081573486,5-Feb-22,-1.266425
137.1832581,-4.081573486,17-Feb-22,-2.387554
137.1832581,-4.081573486,1-Mar-22,2.621882
137.1832581,-4.081573486,13-Mar-22,0.1668715
137.1832581,-4.081573486,25-Mar-22,-0.3454898
137.1832581,-4.081573486,16-Apr-22,0.676193
137.1832581,-4.081573486,18-Apr-22,-1.340561
137.1832581,-4.081573486,30-Apr-22,0.3383403
137.1832581,-4.081573486,24-May-22,-2.237138
137.1832581,-4.081573486,17-Jun-22,-0.7746076
137.1832581,-4.081573486,29-Jun-22,-0.5955378
137.1832581,-4.081573486,11-Jul-22,2.034948
137.1832581,-4.081573486,23-Jul-22,-5.674665
137.1832581,-4.081573486,4-Aug-22,3.699124
137.1832581,-4.081573486,16-Aug-22,-4.624314
137.1832581,-4.081573486,28-Aug-22,1.505843
137.1832581,-4.081573486,9-Sep-22,4.628687
137.1832581,-4.081573486,3-Oct-22,-0.1905148
137.1832581,-4.081573486,15-Oct-22,2.856736
137.1832581,-4.081573486,27-Oct-22,-0.3504364
137.1832581,-4.081573486,8-Nov-22,-1.818833
137.1832581,-4.081573486,20-Nov-22,-0.01781354
137.1832581,-4.081573486,2-Dec-22,-3.193309
137.1832581,-4.081573486,14-Dec-22,1.831784
137.1832581,-4.081573486,26-Dec-22,-0.005992819
137.1832581,-4.081573486,04-Jul-20212,2.822704
137.1833344,-4.085170746,11-Jan-20,-1.129139
137.1833344,-4.085170746,23-Jan-20,-0.5061352
137.1833344,-4.085170746,4-Feb-20,0.5897091
137.1833344,-4.085170746,16-Feb-20,-1.114987
137.1833344,-4.085170746,28-Feb-20,2.488722
137.1833344,-4.085170746,11-Mar-20,-4.639417
137.1833344,-4.085170746,23-Mar-20,4.053201
137.1833344,-4.085170746,4-Apr-20,3.115285
137.1833344,-4.085170746,16-Apr-20,-7.11992
137.1833344,-4.085170746,28-Apr-20,6.105791
137.1833344,-4.085170746,10-May-20,-0.04518769
137.1833344,-4.085170746,22-May-20,-2.715729
137.1833344,-4.085170746,3-Jun-20,5.865951
137.1833344,-4.085170746,15-Jun-20,-1.349386
137.1833344,-4.085170746,27-Jun-20,5.938246
137.1833344,-4.085170746,9-Jul-20,-4.515723
137.1833344,-4.085170746,21-Jul-20,-2.090206
137.1833344,-4.085170746,2-Aug-20,3.717167
137.1833344,-4.085170746,14-Aug-20,-1.557081
137.1833344,-4.085170746,26-Aug-20,4.519031
137.1833344,-4.085170746,7-Sep-20,-2.694248
137.1833344,-4.085170746,19-Sep-20,-2.140718
137.1833344,-4.085170746,1-Oct-20,1.89847
137.1833344,-4.085170746,13-Oct-20,0.1497418
137.1833344,-4.085170746,25-Oct-20,-0.4164574
137.1833344,-4.085170746,6-Nov-20,1.206202
137.1833344,-4.085170746,18-Nov-20,-3.567443
137.1833344,-4.085170746,30-Nov-20,3.461219
137.1833344,-4.085170746,12-Dec-20,3.122577
137.1833344,-4.085170746,24-Dec-20,-5.959424
137.1833344,-4.085170746,5-Jan-21,2.77147
137.1833344,-4.085170746,17-Jan-21,0.6226124
137.1833344,-4.085170746,29-Jan-21,-3.747985
137.1833344,-4.085170746,10-Feb-21,2.092765
137.1833344,-4.085170746,22-Feb-21,-2.705797
137.1833344,-4.085170746,6-Mar-21,6.382598
137.1833344,-4.085170746,18-Mar-21,-4.477992
137.1833344,-4.085170746,30-Mar-21,-1.871098
137.1833344,-4.085170746,11-Apr-21,3.424316
137.1833344,-4.085170746,23-Apr-21,0.2617697
137.1833344,-4.085170746,17-May-21,3.494342
137.1833344,-4.085170746,29-May-21,-1.693643
137.1833344,-4.085170746,10-Jun-21,0.8976232
137.1833344,-4.085170746,22-Jun-21,0
137.1833344,-4.085170746,16-Jul-21,-0.6397038
137.1833344,-4.085170746,28-Jul-21,5.285444
137.1833344,-4.085170746,21-Aug-21,0.9019639
137.1833344,-4.085170746,2-Sep-21,-3.931329
137.1833344,-4.085170746,14-Sep-21,3.460565
137.1833344,-4.085170746,8-Oct-21,1.954785
137.1833344,-4.085170746,20-Oct-21,-5.738101
137.1833344,-4.085170746,1-Nov-21,1.545304
137.1833344,-4.085170746,13-Nov-21,1.457877
137.1833344,-4.085170746,25-Nov-21,-4.842477
137.1833344,-4.085170746,7-Dec-21,4.273499
137.1833344,-4.085170746,19-Dec-21,-1.603828
137.1833344,-4.085170746,31-Dec-21,5.177892
137.1833344,-4.085170746,12-Jan-22,-3.211406
137.1833344,-4.085170746,24-Jan-22,-3.753476
137.1833344,-4.085170746,5-Feb-22,1.597118
137.1833344,-4.085170746,17-Feb-22,-0.192004
137.1833344,-4.085170746,1-Mar-22,-1.444775
137.1833344,-4.085170746,13-Mar-22,-0.3852802
137.1833344,-4.085170746,25-Mar-22,-0.5321375
137.1833344,-4.085170746,16-Apr-22,4.166368
137.1833344,-4.085170746,18-Apr-22,-0.7802539
137.1833344,-4.085170746,30-Apr-22,1.454067
137.1833344,-4.085170746,24-May-22,1.221859
137.1833344,-4.085170746,17-Jun-22,-3.384185
137.1833344,-4.085170746,29-Jun-22,3.937887
137.1833344,-4.085170746,11-Jul-22,0.3438956
137.1833344,-4.085170746,23-Jul-22,-5.304462
137.1833344,-4.085170746,4-Aug-22,2.700574
137.1833344,-4.085170746,16-Aug-22,0.5123628
137.1833344,-4.085170746,28-Aug-22,-0.9170339
137.1833344,-4.085170746,9-Sep-22,2.737955
137.1833344,-4.085170746,3-Oct-22,-2.677121
137.1833344,-4.085170746,15-Oct-22,8.171671
137.1833344,-4.085170746,27-Oct-22,-3.151403
137.1833344,-4.085170746,8-Nov-22,-2.375914
137.1833344,-4.085170746,20-Nov-22,3.490525
137.1833344,-4.085170746,2-Dec-22,0.3133942
137.1833344,-4.085170746,14-Dec-22,0.9863462
137.1833344,-4.085170746,26-Dec-22,-1.527799
137.1833344,-4.085170746,04-Jul-20212,7.625179
137.1833649,-4.087812901,11-Jan-20,5.94662
137.1833649,-4.087812901,23-Jan-20,-0.4102561
137.1833649,-4.087812901,4-Feb-20,-1.967182
137.1833649,-4.087812901,16-Feb-20,-4.111439
137.1833649,-4.087812901,28-Feb-20,-0.9084923
137.1833649,-4.087812901,11-Mar-20,2.197444
137.1833649,-4.087812901,23-Mar-20,2.444521
137.1833649,-4.087812901,4-Apr-20,-9.584801
137.1833649,-4.087812901,16-Apr-20,4.575164
137.1833649,-4.087812901,28-Apr-20,-3.812092
137.1833649,-4.087812901,10-May-20,4.367921
137.1833649,-4.087812901,22-May-20,2.973859
137.1833649,-4.087812901,3-Jun-20,-2.846002
137.1833649,-4.087812901,15-Jun-20,2.602711
137.1833649,-4.087812901,27-Jun-20,-0.1553425
137.1833649,-4.087812901,9-Jul-20,0.2049246
137.1833649,-4.087812901,21-Jul-20,1.217351
137.1833649,-4.087812901,2-Aug-20,-3.379586
137.1833649,-4.087812901,14-Aug-20,5.626421
137.1833649,-4.087812901,26-Aug-20,0.9975312
137.1833649,-4.087812901,7-Sep-20,-1.602067
137.1833649,-4.087812901,19-Sep-20,3.175173
137.1833649,-4.087812901,1-Oct-20,0.1807421
137.1833649,-4.087812901,13-Oct-20,-0.3601465
137.1833649,-4.087812901,25-Oct-20,-2.319434
137.1833649,-4.087812901,6-Nov-20,2.42057
137.1833649,-4.087812901,18-Nov-20,2.650899
137.1833649,-4.087812901,30-Nov-20,1.882349
137.1833649,-4.087812901,12-Dec-20,-7.119768
137.1833649,-4.087812901,24-Dec-20,5.750132
137.1833649,-4.087812901,5-Jan-21,-5.081071
137.1833649,-4.087812901,17-Jan-21,3.582595
137.1833649,-4.087812901,29-Jan-21,5.141106
137.1833649,-4.087812901,10-Feb-21,0.1933501
137.1833649,-4.087812901,22-Feb-21,1.694829
137.1833649,-4.087812901,6-Mar-21,-0.2029808
137.1833649,-4.087812901,18-Mar-21,0.7955549
137.1833649,-4.087812901,30-Mar-21,0.209317
137.1833649,-4.087812901,11-Apr-21,-0.5011829
137.1833649,-4.087812901,23-Apr-21,17.57139
137.1833649,-4.087812901,17-May-21,-0.2985651
137.1833649,-4.087812901,29-May-21,2.303617
137.1833649,-4.087812901,10-Jun-21,4.732391
137.1833649,-4.087812901,22-Jun-21,0
137.1833649,-4.087812901,16-Jul-21,-2.896281
137.1833649,-4.087812901,28-Jul-21,-1.463331
137.1833649,-4.087812901,21-Aug-21,3.0181
137.1833649,-4.087812901,2-Sep-21,0.2674116
137.1833649,-4.087812901,14-Sep-21,2.249617
137.1833649,-4.087812901,8-Oct-21,-8.761649
137.1833649,-4.087812901,20-Oct-21,3.991181
137.1833649,-4.087812901,1-Nov-21,-5.78549
137.1833649,-4.087812901,13-Nov-21,2.233466
137.1833649,-4.087812901,25-Nov-21,5.673513
137.1833649,-4.087812901,7-Dec-21,0.08044269
137.1833649,-4.087812901,19-Dec-21,1.232782
137.1833649,-4.087812901,31-Dec-21,-1.024891
137.1833649,-4.087812901,12-Jan-22,0.9526024
137.1833649,-4.087812901,24-Jan-22,-3.382562
137.1833649,-4.087812901,5-Feb-22,-0.1998177
137.1833649,-4.087812901,17-Feb-22,3.156258
137.1833649,-4.087812901,1-Mar-22,-0.5211585
137.1833649,-4.087812901,13-Mar-22,3.606293
137.1833649,-4.087812901,25-Mar-22,2.085041
137.1833649,-4.087812901,16-Apr-22,-3.820159
137.1833649,-4.087812901,18-Apr-22,2.83706
137.1833649,-4.087812901,30-Apr-22,-1.608791
137.1833649,-4.087812901,24-May-22,-0.3381557
137.1833649,-4.087812901,17-Jun-22,0.9025885
137.1833649,-4.087812901,29-Jun-22,2.566787
137.1833649,-4.087812901,11-Jul-22,-9.06505
137.1833649,-4.087812901,23-Jul-22,1.754264
137.1833649,-4.087812901,4-Aug-22,-4.780523
137.1833649,-4.087812901,16-Aug-22,0.4396689
137.1833649,-4.087812901,28-Aug-22,5.810753
137.1833649,-4.087812901,9-Sep-22,-0.1329532
137.1833649,-4.087812901,3-Oct-22,0.9338151
137.1833649,-4.087812901,15-Oct-22,-1.407517
137.1833649,-4.087812901,27-Oct-22,-1.680021
137.1833649,-4.087812901,8-Nov-22,1.823247
137.1833649,-4.087812901,20-Nov-22,-2.52325
137.1833649,-4.087812901,2-Dec-22,2.334157
137.1833649,-4.087812901,14-Dec-22,-1.054994
137.1833649,-4.087812901,26-Dec-22,2.119117
137.1833649,-4.087812901,04-Jul-20212,0.7125111
137.1833801,-4.086031437,11-Jan-20,-5.734599
137.1833801,-4.086031437,23-Jan-20,9.487415
137.1833801,-4.086031437,4-Feb-20,3.805383
137.1833801,-4.086031437,16-Feb-20,0.8018879
137.1833801,-4.086031437,28-Feb-20,-0.5719811
137.1833801,-4.086031437,11-Mar-20,-2.995326
137.1833801,-4.086031437,23-Mar-20,11.3357
137.1833801,-4.086031437,4-Apr-20,-0.641957
137.1833801,-4.086031437,16-Apr-20,1.08972
137.1833801,-4.086031437,28-Apr-20,-1.012119
137.1833801,-4.086031437,10-May-20,4.423463
137.1833801,-4.086031437,22-May-20,-1.10656
137.1833801,-4.086031437,3-Jun-20,9.702364
137.1833801,-4.086031437,15-Jun-20,-1.659516
137.1833801,-4.086031437,27-Jun-20,4.967867
137.1833801,-4.086031437,9-Jul-20,4.189902
137.1833801,-4.086031437,21-Jul-20,5.583603
137.1833801,-4.086031437,2-Aug-20,-0.1798201
137.1833801,-4.086031437,14-Aug-20,-4.445622
137.1833801,-4.086031437,26-Aug-20,0.2346589
137.1833801,-4.086031437,7-Sep-20,-1.82995
137.1833801,-4.086031437,19-Sep-20,-6.239547
137.1833801,-4.086031437,1-Oct-20,1.622093
137.1833801,-4.086031437,13-Oct-20,2.516948
137.1833801,-4.086031437,25-Oct-20,1.991855
137.1833801,-4.086031437,6-Nov-20,1.805185
137.1833801,-4.086031437,18-Nov-20,-2.106842
137.1833801,-4.086031437,30-Nov-20,8.200957
137.1833801,-4.086031437,12-Dec-20,4.916637
137.1833801,-4.086031437,24-Dec-20,2.649771
137.1833801,-4.086031437,5-Jan-21,-1.873194
137.1833801,-4.086031437,17-Jan-21,3.393184
137.1833801,-4.086031437,29-Jan-21,0.1284423
137.1833801,-4.086031437,10-Feb-21,9.118259
137.1833801,-4.086031437,22-Feb-21,-0.9265951
137.1833801,-4.086031437,6-Mar-21,2.889567
137.1833801,-4.086031437,18-Mar-21,2.136363
137.1833801,-4.086031437,30-Mar-21,6.387572
137.1833801,-4.086031437,11-Apr-21,0.350815
137.1833801,-4.086031437,23-Apr-21,-6.099677
137.1833801,-4.086031437,17-May-21,3.626985
137.1833801,-4.086031437,29-May-21,-4.069045
137.1833801,-4.086031437,10-Jun-21,-6.152544
137.1833801,-4.086031437,22-Jun-21,0
137.1833801,-4.086031437,16-Jul-21,2.507893
137.1833801,-4.086031437,28-Jul-21,2.033571
137.1833801,-4.086031437,21-Aug-21,6.994698
137.1833801,-4.086031437,2-Sep-21,-1.856891
137.1833801,-4.086031437,14-Sep-21,7.057664
137.1833801,-4.086031437,8-Oct-21,4.277716
137.1833801,-4.086031437,20-Oct-21,1.606624
137.1833801,-4.086031437,1-Nov-21,-1.773702
137.1833801,-4.086031437,13-Nov-21,3.51666
137.1833801,-4.086031437,25-Nov-21,1.850714
137.1833801,-4.086031437,7-Dec-21,9.025697
137.1833801,-4.086031437,19-Dec-21,0.6125388
137.1833801,-4.086031437,31-Dec-21,-2.133241
137.1833801,-4.086031437,12-Jan-22,1.294185
137.1833801,-4.086031437,24-Jan-22,2.965511
137.1833801,-4.086031437,5-Feb-22,-0.2553771
137.1833801,-4.086031437,17-Feb-22,-7.968694
137.1833801,-4.086031437,1-Mar-22,2.362097
137.1833801,-4.086031437,13-Mar-22,-2.117106
137.1833801,-4.086031437,25-Mar-22,-5.68747
137.1833801,-4.086031437,16-Apr-22,-0.7936922
137.1833801,-4.086031437,18-Apr-22,0.03713529
137.1833801,-4.086031437,30-Apr-22,2.083686
137.1833801,-4.086031437,24-May-22,2.211769
137.1833801,-4.086031437,17-Jun-22,-1.695369
137.1833801,-4.086031437,29-Jun-22,11.47127
137.1833801,-4.086031437,11-Jul-22,2.767822
137.1833801,-4.086031437,23-Jul-22,1.881269
137.1833801,-4.086031437,4-Aug-22,-1.489376
137.1833801,-4.086031437,16-Aug-22,4.878016
137.1833801,-4.086031437,28-Aug-22,-0.9890304
137.1833801,-4.086031437,9-Sep-22,11.81929
137.1833801,-4.086031437,3-Oct-22,-0.5685264
137.1833801,-4.086031437,15-Oct-22,-0.0547721
137.1833801,-4.086031437,27-Oct-22,2.382805
137.1833801,-4.086031437,8-Nov-22,4.034168
137.1833801,-4.086031437,20-Nov-22,-0.06025653
137.1833801,-4.086031437,2-Dec-22,-6.069658
137.1833801,-4.086031437,14-Dec-22,4.484366
137.1833801,-4.086031437,26-Dec-22,-3.248138
137.1833801,-4.086031437,04-Jul-20212,-0.09263428
137.1834106,-4.090325832,11-Jan-20,2.831419
137.1834106,-4.090325832,23-Jan-20,4.619425
137.1834106,-4.090325832,4-Feb-20,-2.160515
137.1834106,-4.090325832,16-Feb-20,-1.318482
137.1834106,-4.090325832,28-Feb-20,1.125282
137.1834106,-4.090325832,11-Mar-20,-8.553455
137.1834106,-4.090325832,23-Mar-20,1.926389
137.1834106,-4.090325832,4-Apr-20,-3.367655
137.1834106,-4.090325832,16-Apr-20,-2.806253
137.1834106,-4.090325832,28-Apr-20,2.799592
137.1834106,-4.090325832,10-May-20,-2.065227
137.1834106,-4.090325832,22-May-20,6.599596
137.1834106,-4.090325832,3-Jun-20,0.8037617
137.1834106,-4.090325832,15-Jun-20,-8.553836
137.1834106,-4.090325832,27-Jun-20,4.917942
137.1834106,-4.090325832,9-Jul-20,-2.411061
137.1834106,-4.090325832,21-Jul-20,-2.192473
137.1834106,-4.090325832,2-Aug-20,1.57864
137.1834106,-4.090325832,14-Aug-20,-1.241621
137.1834106,-4.090325832,26-Aug-20,2.048404
137.1834106,-4.090325832,7-Sep-20,3.467151
137.1834106,-4.090325832,19-Sep-20,-2.850693
137.1834106,-4.090325832,1-Oct-20,7.207574
137.1834106,-4.090325832,13-Oct-20,-1.124284
137.1834106,-4.090325832,25-Oct-20,-2.629869
137.1834106,-4.090325832,6-Nov-20,-0.2322393
137.1834106,-4.090325832,18-Nov-20,-15.71075
137.1834106,-4.090325832,30-Nov-20,1.738727
137.1834106,-4.090325832,12-Dec-20,-2.020169
137.1834106,-4.090325832,24-Dec-20,-3.978995
137.1834106,-4.090325832,5-Jan-21,-5.911886
137.1834106,-4.090325832,17-Jan-21,-1.689339
137.1834106,-4.090325832,29-Jan-21,5.8062
137.1834106,-4.090325832,10-Feb-21,1.242259
137.1834106,-4.090325832,22-Feb-21,-4.016761
137.1834106,-4.090325832,6-Mar-21,5.535661
137.1834106,-4.090325832,18-Mar-21,-1.532066
137.1834106,-4.090325832,30-Mar-21,-3.529708
137.1834106,-4.090325832,11-Apr-21,-0.2950305
137.1834106,-4.090325832,23-Apr-21,5.018353
137.1834106,-4.090325832,17-May-21,3.856884
137.1834106,-4.090325832,29-May-21,3.734625
137.1834106,-4.090325832,10-Jun-21,0.06770977
137.1834106,-4.090325832,22-Jun-21,0
137.1834106,-4.090325832,16-Jul-21,0.2219832
137.1834106,-4.090325832,28-Jul-21,0.08562445
137.1834106,-4.090325832,21-Aug-21,0.3331501
137.1834106,-4.090325832,2-Sep-21,-19.17897
137.1834106,-4.090325832,14-Sep-21,5.252598
137.1834106,-4.090325832,8-Oct-21,-2.198818
137.1834106,-4.090325832,20-Oct-21,-2.744381
137.1834106,-4.090325832,1-Nov-21,-6.770017
137.1834106,-4.090325832,13-Nov-21,-1.033016
137.1834106,-4.090325832,25-Nov-21,5.062906
137.1834106,-4.090325832,7-Dec-21,-0.4103965
